"rnp","name","regNumber","baseport","company","date","speed","direction","overall_EM_beh","year","month","Name","Description","lon_bin","lat_bin"
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 18:54:00,9.56,88,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.9138889,18.06555556
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 19:54:00,9.56,89,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.7472222,18.06694444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 20:54:00,9.56,71,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.5813889,18.07777778
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 21:54:00,8.69,73,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.4266667,18.12888889
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 22:54:00,9.56,74,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.2713889,18.18
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-16 23:54:00,8.69,70,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-113.1155556,18.23472222
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 00:54:00,10.43,73,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.9580556,18.29444444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 01:54:00,9.56,70,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.8,18.35444444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 02:54:00,9.56,61,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.6427778,18.41861111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 03:54:00,9.56,73,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.4861111,18.47861111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 04:54:00,9.56,71,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.335,18.53166667
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 05:54:00,9.56,70,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.1836111,18.58194444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 06:54:00,8.69,63,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.0316667,18.63333333
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 07:54:00,8.69,72,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.8783333,18.68861111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 08:54:00,9.56,120,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.7336111,18.61666667
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 09:54:00,8.69,120,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.5905556,18.53083333
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 10:54:00,9.56,134,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.4933333,18.39555556
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 11:54:00,9.56,144,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.4019444,18.25583333
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 12:54:00,9.56,149,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.3072222,18.11666667
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 13:54:00,9.56,103,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.1891667,18.01777778
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 14:54:00,9.56,94,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.0225,18.00361111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 15:54:00,9.56,89,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.8561111,17.99444444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 16:54:00,9.56,90,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.69,17.99277778
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 17:54:00,6.95,86,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.5722222,17.99583333
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 18:54:00,0.87,62,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.5419444,17.99861111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 19:54:00,1.74,296,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.5502778,18.00611111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 20:54:00,2.61,289,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.5711111,18.01611111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 21:54:00,1.74,276,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.5905556,18.01972222
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 22:54:00,10.43,128,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.5297222,17.95888889
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-17 23:54:00,9.56,129,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.405,17.84944444
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 00:54:00,0,0,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3858333,17.83555556
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 01:54:00,0,0,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3805556,17.83388889
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 02:54:00,0.87,21,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3738889,17.83305556
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 03:54:00,0.87,0,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.365,17.835
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 04:54:00,0.87,0,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3538889,17.83888889
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 05:54:00,0.87,77,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3408333,17.84361111
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 06:54:00,0.87,100,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3286111,17.85027778
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 07:54:00,0.87,75,"hauling",2019,10,"Archipelago de Revillagigedo","",-110.3180556,17.8575
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 08:54:00,9.56,82,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.2552778,17.87
47274,"THOR","2012039335","ENSENADA  B.C.","PESQUERA THOR, S.A. DE C.V.",2019-10-18 09:54:00,9.56,73,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.0880556,17.90666667
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 11:25:00,13.9,40,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.8047222,17.71111111
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 12:25:00,13.9,39,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.6416667,17.88027778
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 13:25:00,13.9,43,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.4805556,18.04972222
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 14:25:00,13.9,41,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.3205556,18.21694444
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 15:25:00,13.9,44,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-112.1541667,18.38361111
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 16:25:00,14.77,46,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.9833333,18.55416667
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 17:25:00,13.9,44,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.8077778,18.71805556
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 18:25:00,14.77,44,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.63,18.885
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 19:25:00,13.9,50,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.4436111,19.04222222
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 20:25:00,13.9,42,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.2602778,19.20583333
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 21:25:00,13.9,44,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-111.0944444,19.39
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 22:25:00,14.77,45,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.9147222,19.5575
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-22 23:25:00,14.77,53,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.7130556,19.70666667
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-23 00:25:00,15.64,56,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.5069444,19.85305556
56580,"DONA TERE","25033018334","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-23 01:25:00,14.77,55,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.3013889,19.99444444
47076,"BONNIE","0701966533-3","PUERTO MADERO  CHIS","HERSEA, S.A. DE C.V.",2019-10-27 21:50:00,12.16,256,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.1216667,17.87472222
47076,"BONNIE","0701966533-3","PUERTO MADERO  CHIS","HERSEA, S.A. DE C.V.",2019-10-27 22:50:00,12.16,250,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.3263889,17.81472222
47076,"BONNIE","0701966533-3","PUERTO MADERO  CHIS","HERSEA, S.A. DE C.V.",2019-10-27 23:50:00,12.16,254,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.5294444,17.75361111
47076,"BONNIE","0701966533-3","PUERTO MADERO  CHIS","HERSEA, S.A. DE C.V.",2019-10-28 00:50:00,12.16,253,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-110.7327778,17.695
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 05:53:00,12.16,61,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-115.4358333,19.48083333
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 06:53:00,11.29,70,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-115.2347222,19.56888889
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 07:53:00,12.16,65,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-115.0316667,19.65638889
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 08:53:00,12.16,64,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-114.8261111,19.7425
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 09:53:00,12.16,66,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-114.6202778,19.82861111
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 10:53:00,12.16,63,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-114.4163889,19.91361111
43422,"AZTECA 5","2503035933-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-10-30 11:53:00,12.16,66,"not_hauling",2019,10,"Archipelago de Revillagigedo","",-114.2127778,19.99888889
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 03:05:00,13.03,64,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-115.4105556,18.52444444
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 04:05:00,12.16,64,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-115.2102778,18.61944444
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 05:05:00,12.16,66,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-115.0083333,18.71444444
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 06:05:00,13.03,66,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.8080556,18.80472222
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 07:05:00,13.03,68,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.6069444,18.89527778
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 08:05:00,13.03,61,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.4030556,18.9875
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 09:05:00,13.03,61,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1988889,19.0825
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 10:05:00,13.03,66,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.9936111,19.18
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 11:05:00,13.03,64,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.7830556,19.2725
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 12:05:00,13.03,63,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.5763889,19.36472222
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 13:05:00,13.03,61,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.3686111,19.46222222
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 14:05:00,13.03,68,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.1563889,19.55111111
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 15:05:00,13.03,62,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.9391667,19.63305556
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 16:05:00,12.16,57,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.7341667,19.73638889
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 17:05:00,12.16,60,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.5319444,19.84361111
40444,"AZTECA 4","2503035833-4","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 18:05:00,7.82,73,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.3352778,19.94777778
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 19:19:00,11.29,43,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.0886111,17.77222222
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 20:19:00,12.16,44,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.9380556,17.92138889
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 21:19:00,12.16,45,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.7841667,18.06888889
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 22:19:00,12.16,41,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.625,18.22166667
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-02 23:16:00,11.29,359,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1788889,17.81694444
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-02 23:19:00,13.03,44,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.4666667,18.37888889
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 00:16:00,11.29,359,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1816667,17.99805556
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 00:19:00,12.16,44,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.3116667,18.52833333
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 01:16:00,11.29,2,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1844444,18.18361111
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 01:19:00,12.16,42,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.1588889,18.68083333
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 02:16:00,10.43,5,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1811111,18.36666667
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 02:19:00,12.16,45,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.0041667,18.83277778
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 03:16:00,11.29,0,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1788889,18.54555556
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 03:19:00,13.03,44,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.8475,18.98194444
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 04:16:00,10.43,358,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1836111,18.72583333
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 04:19:00,12.16,47,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.69,19.12861111
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 05:16:00,11.29,359,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1880556,18.90611111
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 05:19:00,12.16,46,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.5311111,19.27055556
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 06:16:00,11.29,2,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1875,19.08722222
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 06:19:00,12.16,57,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.35,19.38777778
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 07:16:00,12.16,3,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1816667,19.27055556
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 07:19:00,12.16,61,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.1622222,19.49472222
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 08:16:00,11.29,357,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1805556,19.46083333
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 08:19:00,13.03,58,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-111.9772222,19.60638889
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 09:16:00,12.16,359,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.18,19.6525
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 09:19:00,12.16,52,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-111.7972222,19.72583333
778,"MADEIRA","25033356335","MAZATLAN  SIN.","MT PESCA INDUSTRIAL, S.A. DE C.V.",2019-11-03 10:16:00,11.29,1,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.1780556,19.84555556
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 10:19:00,12.16,54,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-111.6208333,19.85694444
42226,"AZTECA 1","2503035533-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-03 11:19:00,13.03,48,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-111.4466667,19.99166667
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 18:21:00,11.29,41,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.6222222,17.66111111
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 19:21:00,12.16,39,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.49,17.81527778
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 20:21:00,11.29,39,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.3566667,17.96527778
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 21:05:00,12.16,47,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-113.0052778,17.74611111
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 21:21:00,11.29,1,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2852778,18.13722222
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 22:05:00,11.29,54,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.8533333,17.86583333
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 22:21:00,11.29,2,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2844444,18.3375
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 23:05:00,11.29,50,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.7016667,17.98638889
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-04 23:21:00,11.29,0,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2855556,18.53388889
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 00:05:00,12.16,49,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.55,18.10888889
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 00:21:00,12.16,356,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2897222,18.73027778
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 01:05:00,12.16,55,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.3961111,18.2325
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 01:21:00,12.16,0,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2952778,18.93194444
45237,"AZTECA 6","2503036033-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 02:05:00,12.16,50,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-112.2411111,18.3575
38497,"AZTECA 3","2503035733-3","MAZATLAN  SIN.","PESCA AZTECA, S.A. DE C.V.",2019-11-05 02:21:00,12.16,1,"not_hauling",2019,11,"Archipelago de Revillagigedo","",-114.2966667,19.13777778
